CCTV频道,#genre#
六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8?zanhd
六安公共,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8?zanhd
淮南新闻综合,http://stream.0554news.com/hnds1/sd/live.m3u8?zanhd
淮南公共,http://stream.0554news.com/hnds2/sd/live.m3u8?zanhd
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8?zanhd
霍山综合,http://ahhsdb.chinashadt.com:1936/live/stream:ahws.stream/playlist.m3u8?zanhd

河南综合,#genre#
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
辉县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
舞钢新闻综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
舞阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
台前新闻综合,http://tvpull.dxhmt.cn:9081/tv/10927-1.m3u8
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
原阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
上街电视台,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
星城上街电视台,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
滑县快乐3,http://tvpull.dxhmt.cn:9081/tv/10526-3.m3u8
太康综合,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
新密新闻,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
鲁山综合,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
建安综合,http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
孟津新闻,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8
上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
襄城综合,http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
新郑综合,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
社旗综合,http://tvpull.dxhmt.cn:9081/tv/11327-1.m3u8
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
西平综合,http://tvpull.dxhmt.cn:9081/tv/11721-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
淮滨综合,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
遂平一套,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
安阳新闻,http://tvpull.dxhmt.cn:9081/tv/10522-1.m3u8
宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
滑县民生,http://tvpull.dxhmt.cn:9081/tv/10526-2.m3u8
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
获嘉综合,http://tvpull.dxhmt.cn:9081/tv/10724-1.m3u8
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
浚县一套,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
鹿邑新闻,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
罗山综合,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
孟津生活,http://tvpull.dxhmt.cn:9081/tv/10322-1.m3u8
南乐综合,http://tvpull.dxhmt.cn:9081/tv/10923-1.m3u8
平舆综合,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
清丰综合,http://tvpull.dxhmt.cn:9081/tv/10922-1.m3u8
确山综合,http://tvpull.dxhmt.cn:9081/tv/11725-1.m3u8
汝州科教,http://tvpull.dxhmt.cn:9081/tv/10482-2.m3u8
汝州新闻,http://tvpull.dxhmt.cn:9081/tv/10482-1.m3u8
商城新闻,http://tvpull.dxhmt.cn:9081/tv/11524-1.m3u8
汤阴综合,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
通许综合,http://tvpull.dxhmt.cn:9081/tv/10222-1.m3u8
卫辉综合,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
尉氏综合,http://tvpull.dxhmt.cn:9081/tv/10223-1.m3u8
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
夏邑新闻,http://tvpull.dxhmt.cn:9081/tv/11426-1.m3u8
延津综合,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
永城民生,http://tvpull.dxhmt.cn:9081/tv/11481-2.m3u8
永城新闻,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
长垣综合,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
郏县综合频道,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8
宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
开封文化旅游,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
河南卫视,http://www.liuyunw.com:88/zb/hndx.php?id=hnws
河南都市,http://www.liuyunw.com:88/zb/hndx.php?id=hnds
河南民生,http://www.liuyunw.com:88/zb/hndx.php?id=hnms
河南法治,http://www.liuyunw.com:88/zb/hndx.php?id=hmfz
河南电视剧,http://www.liuyunw.com:88/zb/hndx.php?id=hndsj
河南新闻,http://www.liuyunw.com:88/zb/hndx.php?id=hnxw
欢腾购物,http://www.liuyunw.com:88/zb/hndx.php?id=htgw
河南公共,http://www.liuyunw.com:88/zb/hndx.php?id=hngg
河南乡村,http://www.liuyunw.com:88/zb/hndx.php?id=hnxc
河南国际,http://www.liuyunw.com:88/zb/hndx.php?id=hngj
河南梨园,http://www.liuyunw.com:88/zb/hndx.php?id=hnly
文物宝库,http://www.liuyunw.com:88/zb/hndx.php?id=wwbk
武术世界,http://www.liuyunw.com:88/zb/hndx.php?id=wspd
睛彩中原,http://www.liuyunw.com:88/zb/hndx.php?id=jczy
移动戏曲,http://www.liuyunw.com:88/zb/hndx.php?id=ydxj
象视界,http://www.liuyunw.com:88/zb/hndx.php?id=xsj
国学频道,http://www.liuyunw.com:88/zb/hndx.php?id=gxpd
信阳综合,http://www.liuyunw.com:88/zb/hntm.php?id=zh
信阳文旅,http://www.liuyunw.com:88/zb/hntm.php?id=wl
浉河广电,http://www.liuyunw.com:88/zb/hntm.php?id=sh
信阳平桥,http://www.liuyunw.com:88/zb/hndx.php?id=pq
洛阳综合,http://www.liuyunw.com:88/zb/ly.php?id=zh
洛阳科教,http://www.liuyunw.com:88/zb/ly.php?id=kj
洛阳文旅,http://www.liuyunw.com:88/zb/ly.php?id=wl
崇县综合,http://www.liuyunw.com:88/zb/ly.php?id=cx
洛宁综合,http://www.liuyunw.com:88/zb/ly.php?id=ln
新安综合,http://www.liuyunw.com:88/zb/ly.php?id=xa

河北综合,#genre#
平泉电影,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
定州新闻综合,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
邯郸公共,https://jwcdnqx.hebyun.com.cn/zb/hdgg/1500k/tzwj_video.m3u8?zhebd
承德公共生活,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
邯郸科技教育_187,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
河北昌黎,http://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.flv
河北农民,https://jwplay.hebyun.com.cn/zb/hbnmtv/1500k/tzwj_video.m3u8?zhebd
鹿泉一套,https://jwcdnqx.hebyun.com.cn/zb/luquanyi/1500k/tzwj_video.m3u8?zhebd
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
保定新闻,http://jwcdnqx.hebyun.com.cn/zb/jybd/1500k/tzwj_video.m3u8
保定公共,http://jwcdnqx.hebyun.com.cn/zb/bdxw1/1500k/tzwj_video.m3u8
保定生活,http://jwcdnqx.hebyun.com.cn/zb/bddst/1500k/tzwj_video.m3u8
邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸科教,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
任丘文娱,https://jwcdnqx.hebyun.com.cn/zb/rqtv2/1500k/tzwj_video.m3u8
任丘综合,https://jwcdnqx.hebyun.com.cn/zb/rqtv1/1500k/tzwj_video.m3u8
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
兴隆电影,https://jwcdnqx.hebyun.com.cn/zb/xlys/1500k/tzwj_video.m3u8
兴隆综合,https://jwcdnqx.hebyun.com.cn/zb/xlzh/1500k/tzwj_video.m3u8
双滦电影,https://jwcdnqx.hebyun.com.cn/zb/slys/1500k/tzwj_video.m3u8
鹿泉一套,https://jwcdnqx.hebyun.com.cn/zb/luquanyi/1500k/tzwj_video.m3u8
河北影视,https://jwplay.hebyun.com.cn:443/zb/hbystv/1500k/tzwj_video.m3u8
兴隆影视,https://jwcdnqx.hebyun.com.cn/zb/xlys/1500k/tzwj_video.m3u8
平泉影視,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
興隆影視,https://jwcdnqx.hebyun.com.cn/zb/xlys/1500k/tzwj_video.m3u8
河北影視,https://jwplay.hebyun.com.cn:443/zb/hbystv/1500k/tzwj_video.m3u8
河北影视剧,https://jwplay.hebyun.com.cn/zb/hbystv/1500k/tzwj_video.m3u8
河北影視劇,https://jwplay.hebyun.com.cn/zb/hbystv/1500k/tzwj_video.m3u8
邯郸公共_184,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸公共_186,https://jwcdnqx.hebyun.com.cn/zb/hdgg/1500k/tzwj_video.m3u8?zhebd
鹿全综合_196,https://jwcdnqx.hebyun.com.cn/zb/luquanyi/1500k/tzwj_video.m3u8?zhebd
鹿全综合_197,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
平泉影视频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
定州国学影视,https://jwliveqxzb.hebyun.com.cn/yspd/yspd.m3u8
河北平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
河北邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
河北邯郸科教,https://jwcdnqx.hebyun.com.cn/zb/hdkj/1500k/tzwj_video.m3u8?zhebd
河北邯郸科教,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
河北邯郸科教,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
河北鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
河北平泉综合,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
河北任丘文娱,https://jwcdnqx.hebyun.com.cn/zb/rqtv2/1500k/tzwj_video.m3u8
河北任丘综合,https://jwcdnqx.hebyun.com.cn/zb/rqtv1/1500k/tzwj_video.m3u8
河北兴隆综合,https://jwcdnqx.hebyun.com.cn/zb/xlzh/1500k/tzwj_video.m3u8
承德新闻综合,https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
平泉综合频道,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
清河经济综艺,https://jwcdnqx.hebyun.com.cn/zb/qinghe1/1500k/tzwj_video.m3u8
平泉影院频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
定州生活频道,https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
涞水新闻频道,https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
清河新闻综合,https://jwcdnqx.hebyun.com.cn/zb/qinghe/1500k/tzwj_video.m3u8
望都综合频道,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
兴隆影视频道,https://jwcdnqx.hebyun.com.cn/zb/xlys/1500k/tzwj_video.m3u8
兴隆综合频道,https://jwcdnqx.hebyun.com.cn/zb/xlzh/1500k/tzwj_video.m3u8
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/zb/hdgg/1500k/tzwj_video.m3u8?zhebd
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/zb/hdkj/1500k/tzwj_video.m3u8?zhebd
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
平泉影视频道,https://jwcdnqx.hebyun.com.cn/zb/pqys/1500k/tzwj_video.m3u8
昌黎综合频道,https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8
邯郸公共频道,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/zb/hdgg/1500k/tzwj_video.m3u8
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/zb/hdkj/1500k/tzwj_video.m3u8
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
昌黎综合频道,https://jwcdnqx.hebyun.com.cn/zb/clzhpd/1500k/tzwj_video.m3u8
平泉影視頻道,https://jwcdnqx.hebyun.com.cn/zb/pqys/1500k/tzwj_video.m3u8
邯郸新闻,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
昌黎电视剧_183,https://jwcdnqx.hebyun.com.cn/zb/clzhpd/1500k/tzwj_video.m3u8?zhebd
邯郸科技教育_189,https://jwcdnqx.hebyun.com.cn/zb/hdkj/1500k/tzwj_video.m3u8?zhebd
河北清河经济综艺,https://jwcdnqx.hebyun.com.cn/zb/qinghe1/1500k/tzwj_video.m3u8
河北清河新闻综合,https://jwcdnqx.hebyun.com.cn/zb/qinghe/1500k/tzwj_video.m3u8
丰宁综合频道,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
深泽综合频道,https://jwcdnqx.hebyun.com.cn/zb/shenzedianshi/1500k/tzwj_video.m3u8

北京综合,#genre#
北京卡酷少儿,http://1.202.9.77:8888/udp/225.1.8.130:8002
北京卡酷少儿,http://1.202.9.77:8888/udp/225.1.8.35:8000
北京卡酷少儿,http://1.203.184.234:4000/udp/225.1.8.130:8002
北京卡酷少儿,http://1.203.184.43:4022/udp/225.1.8.35:8000
北京卡酷少儿,http://1.203.184.43:4022/udp/225.1.8.130:8002
北京卡酷少儿,http://1.203.184.234:4000/udp/225.1.8.35:8000
北京国际,http://1.203.184.43:4022/udp/225.1.8.131:8002
北京国际,http://1.202.9.77:8888/udp/225.1.8.131:8002
北京国际,http://1.203.184.234:4000/udp/225.1.8.131:8002
北京影视,http://1.202.9.77:8888/udp/225.1.8.124:8002
北京影视,http://1.203.184.43:4022/udp/225.1.8.82:8000
北京影视,http://1.203.184.43:4022/udp/225.1.8.124:8002
北京影视,http://1.203.184.234:4000/udp/225.1.8.82:8000
北京影视,http://1.203.184.234:4000/udp/225.1.8.124:8002
北京影视,http://1.202.9.77:8888/udp/225.1.8.82:8000
北京文艺,http://1.203.184.43:4022/udp/225.1.8.22:8002
北京文艺,http://1.203.184.234:4000/udp/225.1.8.122:8002
北京文艺,http://1.203.184.43:4022/udp/225.1.8.122:8002
北京文艺,http://1.202.9.77:8888/udp/225.1.8.122:8002
北京文艺,http://1.203.184.234:4000/udp/225.1.8.22:8002
北京文艺,http://1.202.9.77:8888/udp/225.1.8.22:8002
北京新闻,http://1.203.184.43:4022/udp/225.1.8.83:8000
北京新闻,http://1.203.184.234:4000/udp/225.1.8.83:8000
北京新闻,http://1.202.9.77:8888/udp/225.1.8.83:8000
北京新闻,http://1.203.184.43:4022/udp/225.1.8.129:8002
北京新闻,http://1.202.9.77:8888/udp/225.1.8.129:8002
北京新闻,http://1.203.184.234:4000/udp/225.1.8.129:8002
北京生活,http://1.202.9.77:8888/udp/225.1.8.108:8002
北京生活,http://1.202.9.77:8888/udp/225.1.8.127:8002
北京生活,http://1.203.184.234:4000/udp/225.1.8.127:8002
北京生活,http://1.203.184.43:4022/udp/225.1.8.127:8002
北京生活,http://1.203.184.43:4022/udp/225.1.8.108:8002
北京生活,http://1.203.184.234:4000/udp/225.1.8.108:8002
北京科教,http://1.203.184.43:4022/udp/225.1.8.105:8002
北京科教,http://1.203.184.234:4000/udp/225.1.8.123:8002
北京科教,http://1.202.9.77:8888/udp/225.1.8.105:8002
北京科教,http://1.203.184.234:4000/udp/225.1.8.105:8002
北京科教,http://1.202.9.77:8888/udp/225.1.8.123:8002
北京科教,http://1.203.184.43:4022/udp/225.1.8.123:8002
北京财经,http://1.203.184.234:4000/udp/225.1.8.106:8002
北京财经,http://1.203.184.43:4022/udp/225.1.8.125:8002
北京财经,http://1.203.184.234:4000/udp/225.1.8.125:8002
北京财经,http://1.202.9.77:8888/udp/225.1.8.125:8002
北京财经,http://1.202.9.77:8888/udp/225.1.8.106:8002
北京财经,http://1.203.184.43:4022/udp/225.1.8.106:8002
北京青年,http://1.203.184.43:4022/udp/225.1.8.128:8002
北京青年,http://1.202.9.77:8888/udp/225.1.8.128:8002
北京青年,http://1.203.184.234:4000/udp/225.1.8.128:8002
北京青年,http://1.203.184.234:4000/udp/225.1.8.118:8002
北京青年,http://1.203.184.43:4022/udp/225.1.8.118:8002
北京青年,http://1.202.9.77:8888/udp/225.1.8.118:8002
山东综合,#genre#
济南影视频道,https://ts1.ijntv.cn/jnyd/playlist.m3u8?_upt=89cab4781706175144
济南都市频道,https://ts1.ijntv.cn/jnds/playlist.m3u8?_upt=36b08e741706175191
淄博生活频道,https://live.cbbn.net/zbsh/playlist.m3u8?_upt=8c55c30d1706175388
淄博都市频道,https://live2.cbbn.net/zbdspd/playlist.m3u8?_upt=fe49fb401706175395
青州电视台新闻综合频道,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州电视台生活频道,http://sdqz.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8
青州电视台文化旅游频道,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
济宁新闻综合频道,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
济宁图文频道,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8
济宁公共频道,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8
济宁教育频道,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8
菏泽一套新闻综合频道,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
菏泽二套经济生活频道,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
菏泽三套影视频道,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
威海一套新闻综合频道,http://l1.weihai.tv:8081/hls/969O76hb21.m3u8
威海二套公共频道,http://l1.weihai.tv:8081/hls/969O76hb21.m3u8
威海三套海洋频道,http://l1.weihai.tv:8081/hls/969O76hb21.m3u8
新泰电视台综合频道,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
新泰乡村党建频道,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
新泰生活频道,http://live.xtgdw.cn:1935/live/xtsh/playlist.m3u8
新泰影视频道,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
临沂新闻综合频道,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
临沂公共频道,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
临沂农科频道,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8
枣庄公共频道,http://stream.zztvzd.com/3/sd/live.m3u8
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
烟台公共,http://live.yantaitv.cn/zb/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
菏泽经济生活,http://live.hznet.tv:1935/zb/live2/500K/tzwj_video.m3u8
菏泽影视,http://live.hznet.tv:1935/zb/live3/500K/tzwj_video.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
枣庄经济生活,http://stream.zztvzd.com/2/sd/live.m3u8
青州综合,http://sdqz.chinashadt.com:2036/zb/stream:1.stream/playlist.m3u8
泰安新泰新闻综合,http://live.xtgdw.cn:1935/zb/xtzh/playlist.m3u8
长清新闻,http://www.liuyunw.com:88/zb/iqilu.php?id=jncqxw
长清生活,http://www.liuyunw.com:88/zb/iqilu.php?id=jncqsh
济铁电视台,http://www.liuyunw.com:88/zb/iqilu.php?id=jnjrtv
历城新闻综合,http://www.liuyunw.com:88/zb/iqilu.php?id=jnlcxw
平阴综合,http://www.liuyunw.com:88/zb/iqilu.php?id=jnpyzh
平阴乡村振兴,http://www.liuyunw.com:88/zb/iqilu.php?id=jnpyxc
商河综合,http://www.liuyunw.com:88/zb/iqilu.php?id=jnshzh
商河影视,http://www.liuyunw.com:88/zb/iqilu.php?id=jnshys
章丘综合,http://www.liuyunw.com:88/zb/iqilu.php?id=jnzqzh
章丘公共,http://www.liuyunw.com:88/zb/iqilu.php?id=jnzqgg
东营新闻综合,http://www.liuyunw.com:88/zb/iqilu.php?id=dyxwzh
东营公共,http://www.liuyunw.com:88/zb/iqilu.php?id=dygg
东营公共,http://www.liuyunw.com:88/zb/iqilu.php?id=dygg2
东营科教,http://www.liuyunw.com:88/zb/iqilu.,http://www.liuyunw.com:88/zb/iqilu.php?id=dykj
东营区新闻综合,http://www.liuyunw.com:88/zb/iqilu.php?id=dydyqxw
东营区科教影视,http://www.liuyunw.com:88/zb/iqilu.php?id=dydyqkj
广饶综合,http://www.liuyunw.com:88/zb/iqilu.php?id=dygrzh
广饶科教文艺,http://www.liuyunw.com:88/zb/iqilu.php?id=dygrkj
垦利新闻综合,http://www.liuyunw.com:88/zb/iqilu.php?id=dyklxw
利津综合,http://www.liuyunw.com:88/zb/iqilu.php?id=dyljzh
利津文化生活,http://www.liuyunw.com:88/zb/iqilu.php?id=dyljwh
黄岛综合,http://www.liuyunw.com:88/zb/iqilu.php?id=qdhdzh
黄岛生活,http://www.liuyunw.com:88/zb/iqilu.php?id=qdhdsh
即墨综合,http://www.liuyunw.com:88/zb/iqilu.php?id=qdjmzh
即墨生活服务,http://www.liuyunw.com:88/zb/iqilu.php?id=qdjmsh
胶州综合,http://www.liuyunw.com:88/zb/iqilu.php?id=qdjzzh
胶州生活,http://www.liuyunw.com:88/zb/iqilu.php?id=qdjzsh
李沧TV,http://www.liuyunw.com:88/zb/iqilu.php?id=qdlc
崂山TV,http://www.liuyunw.com:88/zb/iqilu.php?id=qdls
莱西综合,http://www.liuyunw.com:88/zb/iqilu.php?id=qdlxzh
莱西生活,http://www.liuyunw.com:88/zb/iqilu.php?id=qdlxsh
平度新闻综合,http://www.liuyunw.com:88/zb/iqilu.php?id=qdpdxw
