央视频道,#genre#
陕西卫视,http://mgsp-yx2.live.miguvideo.com:8088/migu/kailu/shan3xiws/51/20220809/index.m3u8?msisdn=e55e9ee71b42d2d7008a152c069625e3&mdspid=&spid=600633&netType=0&sid=5910020475&pid=2028597139×tamp=20260214154638&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=738910838&ParentNodeID=-99&assertID=5910020475&client_ip=218.28.233.106&SecurityKey=20260214154638&promotionId=&mvid=5900004331&mcid=500020&playurlVersion=WX-A1-9.2.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=22c2287ddad600a124c9d2de6f67fef5&sv=10004&ct=android
陕西卫视,http://mgsp-zy2.live.miguvideo.com:8088/migu/kailu/shan3xiws/51/20220809/index.m3u8?msisdn=e55e9ee71b42d2d7008a152c069625e3&mdspid=&spid=600633&netType=0&sid=5910020475&pid=2028597139×tamp=20260215180204&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=738910838&ParentNodeID=-99&assertID=5910020475&client_ip=218.28.233.106&SecurityKey=20260215180204&promotionId=&mvid=5900004331&mcid=500020&playurlVersion=WX-A1-9.2.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f74da56e9f8032cb05f4b110c30fe799&sv=10004&ct=android
陕西卫视,http://mgsp-ws2.live.miguvideo.com:8088/migu/kailu/shan3xiws/51/20220809/index.m3u8?msisdn=e55e9ee71b42d2d7008a152c069625e3&mdspid=&spid=600633&netType=0&sid=5910020475&pid=2028597139×tamp=20260216080225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=738910838&ParentNodeID=-99&assertID=5910020475&client_ip=218.28.233.106&SecurityKey=20260216080225&promotionId=&mvid=5900004331&mcid=500020&playurlVersion=WX-A1-9.2.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=fcfa6bdf19cff7de5290f260296ed64d&sv=10004&ct=android
陕西卫视,http://mgsp-hs2.live.miguvideo.com:8088/migu/kailu/shan3xiws/51/20220809/index.m3u8?msisdn=e55e9ee71b42d2d7008a152c069625e3&mdspid=&spid=600633&netType=0&sid=5910020475&pid=2028597139×tamp=20260216160234&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=738910838&ParentNodeID=-99&assertID=5910020475&client_ip=218.28.233.106&SecurityKey=20260216160234&promotionId=&mvid=5900004331&mcid=500020&playurlVersion=WX-A1-9.2.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=1232dfb23659910ca72fe102317d8827&sv=10004&ct=android
四川卫视,http://110.72.7.55:808/hls/45/index.m3u8
四川卫视,http://113.9.184.210:9003/hls/3061/index.m3u8
四川卫视,http://154.12.36.187:656/index.php?token=2025&id=scws
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
四川卫视,http://iptv.huuc.edu.cn/hls/schd.m3u8
四川卫视,http://lu.wqwqwq.sbs/itv/5000000004000006119.m3u8?cdn=bestzb
四川卫视,http://live.wqwqwq.sbs/itv/5000000004000006119.m3u8?cdn=bestzb
四川卫视,https://hls-gateway.vpstv.net/streams/476917.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-4.php
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-10.php
深圳卫视,http://114.241.106.139:85/tsfile/live/39/1039_1.m3u8?key=txiptv
深圳卫视,http://114.241.106.76:85/tsfile/live/39/1039_1.m3u8?key=txiptv
深圳卫视,http://113.9.184.210:9003/hls/3056/index.m3u8
深圳卫视,http://154.12.36.187:656/index.php?token=2025&id=szws
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226959/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGrVNEZREjuNVKiTJo2mtwg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
深圳卫视,http://3501776.xyz:35455/itv/1000000005000265028.m3u8?cdn=ystenlive
深圳卫视,http://lu.wqwqwq.sbs/itv/1000000005000265028.m3u8?cdn=ystenlive
深圳卫视,https://hls-gateway.vpstv.net/streams/476913.m3u8
深圳卫视,https://smart.pendy.dpdns.org/Smart.php?id=shenzhen
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8
三沙卫视,http://154.12.36.187:656/index.php?token=2025&id=ssws
三沙卫视,https://live3.hnntv.cn/srs/tv/ssws.m3u8
三沙卫视,http://mgsp-zy2.live.miguvideo.com:8088/migu/kailu/ssws/50/20251127/index.m3u8?msisdn=e55e9ee71b42d2d7008a152c069625e3&mdspid=&spid=600697&netType=0&sid=5910022307&pid=2028597139×tamp=20260215040209&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=961023778&ParentNodeID=-99&assertID=5910022307&client_ip=218.28.233.106&SecurityKey=20260215040209&promotionId=&mvid=5900006777&mcid=500020&playurlVersion=WX-A1-9.2.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=20f7b9981249f26f63c351842d06beaf&sv=10004&ct=android
三沙卫视,http://mgsp-yx2.live.miguvideo.com:8088/migu/kailu/ssws/50/20251127/index.m3u8?msisdn=e55e9ee71b42d2d7008a152c069625e3&mdspid=&spid=600697&netType=0&sid=5910022307&pid=2028597139×tamp=20260215080209&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=961023778&ParentNodeID=-99&assertID=5910022307&client_ip=218.28.233.106&SecurityKey=20260215080209&promotionId=&mvid=5900006777&mcid=500020&playurlVersion=WX-A1-9.2.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5c1bdd929e2bfa48bcdf56a87cabb536&sv=10004&ct=android
三沙卫视,http://mgsp-yx2.live.miguvideo.com:8088/migu/kailu/ssws/50/20251127/index.m3u8?msisdn=e55e9ee71b42d2d7008a152c069625e3&mdspid=&spid=600697&netType=0&sid=5910022307&pid=2028597139×tamp=20260216040222&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=961023778&ParentNodeID=-99&assertID=5910022307&client_ip=218.28.233.106&SecurityKey=20260216040222&promotionId=&mvid=5900006777&mcid=500020&playurlVersion=WX-A1-9.2.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b96c6191efa0679bbbf1008933f4b1f4&sv=10004&ct=android
三沙卫视,http://mgsp-yx2.live.miguvideo.com:8088/migu/kailu/ssws/50/20251127/index.m3u8?msisdn=e55e9ee71b42d2d7008a152c069625e3&mdspid=&spid=600697&netType=0&sid=5910022307&pid=2028597139×tamp=20260216080226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=961023778&ParentNodeID=-99&assertID=5910022307&client_ip=218.28.233.106&SecurityKey=20260216080226&promotionId=&mvid=5900006777&mcid=500020&playurlVersion=WX-A1-9.2.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d814e470e172ea3931967be024cae19a&sv=10004&ct=android
三沙卫视,http://mgsp-yx2.live.miguvideo.com:8088/migu/kailu/ssws/50/20251127/index.m3u8?msisdn=e55e9ee71b42d2d7008a152c069625e3&mdspid=&spid=600697&netType=0&sid=5910022307&pid=2028597139×tamp=20260217084020&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=961023778&ParentNodeID=-99&assertID=5910022307&client_ip=218.28.233.106&SecurityKey=20260217084020&promotionId=&mvid=5900006777&mcid=500020&playurlVersion=WX-A1-9.2.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0aa9d7350f3508db6bba95d932e3198f&sv=10004&ct=android
三沙卫视,http://mgsp-zy2.live.miguvideo.com:8088/migu/kailu/ssws/50/20251127/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022307&pid=2028597139×tamp=20260225040209&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=961023778&ParentNodeID=-99&assertID=5910022307&client_ip=218.28.233.106&SecurityKey=20260225040209&promotionId=&mvid=5900006777&mcid=500020&playurlVersion=WX-A1-9.2.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=4568a1ef9364ee30956b82ff5c0c368c&sv=10004&ct=android
三沙卫视,https://migu.188766.xyz/?migutoken=9f8e7826e5291edbf8e966a59c38e010&id=hn_ssws&type=sz
三沙卫视,https://stream1.freetv.fun/2476872184d56573ae915237d8e3c990ded214446351f568b57889cbf63da2e8.m3u8
天津卫视,http://114.241.106.139:85/tsfile/live/30/1030_1.m3u8?key=txiptv
天津卫视,http://114.241.106.76:85/tsfile/live/30/1030_1.m3u8?key=txiptv
天津卫视,http://113.9.184.210:9003/hls/3043/index.m3u8
天津卫视,http://154.12.36.187:656/index.php?token=2025&id=tjws
天津卫视,http://139.227.221.179:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eaf3wyULP1h575eM_4ByMDg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
天津卫视,http://3501776.xyz:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视,http://live.wqwqwq.sbs/itv/5000000004000006827.m3u8?cdn=bestzb
天津卫视,http://lu.wqwqwq.sbs/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视,http://cdn.jdshipin.com:8880/ysp.php?id=tjws
西藏卫视,http://154.12.36.187:656/index.php?token=2025&id=xzws
西藏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227033/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EdeTB7OZ9G_VNJk5C3t96fQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
西藏卫视,https://t.freetv.fun/live/xi-cang-wei-shi-1.m3u8
西藏卫视,https://tv.vtibet.cn/live/h701F9MpxzPDyE.m3u8?secret=266e96eb2985c05efd02aeac59be9af8&time=698b03be
西藏卫视,https://tv.vtibet.cn/live/h701F9MpxzPDyE.m3u8?secret=f5a80cf70761abd6d7e0fbcc283c34b8&time=69a3670b
西藏卫视,https://tv.vtibet.cn/live/h701F9MpxzPDyE.m3u8?secret=8d7acc24140fa92f1ebe10c052291088&time=69a609f5
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
西藏卫视,http://php.jdshipin.com/xztv.php?id=ws
西藏卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5381760837640571168&livemode=1&stbId=yu&mode=1&
西藏卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=6603041244077933770&livemode=1&stbId=yu&mode=1&
新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd;http://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd
新疆卫视,http://154.12.36.187:656/index.php?token=2025&id=xjws
新疆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227011/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExAUu61iVvo_xYbANWJhgXw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
新疆卫视,http://nas.jdshipin.com:8801/xjtv.php?id=xjws
新疆卫视,http://cdn.jdshipin.com:8880/ysp.php?id=xjws
新疆卫视,http://goo.bkpcp.top/mg/xjws
新疆卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225635/index.m3u8
新疆卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0b]/wh7f454c46tw993550557_162751766/ott.mobaibox.com/PLTV/3/224/3221228290/index.m3u8?icpid=3&RTS=1668604377&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
新疆卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226460/index.m3u8
新疆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226546/1.m3u8
云南卫视,http://154.12.36.187:656/index.php?token=2025&id=ynws
云南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227028/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGfQPqRNVeBjTMsZ48qu0SA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
云南卫视,http://live.wqwqwq.sbs/itv/5000000011000031120.m3u8?cdn=bestzb
云南卫视,https://hls-gateway.vpstv.net/streams/708863.m3u8
云南卫视,https://t.freetv.fun/live/yun-nan-wei-shi-2.m3u8
云南卫视,https://t.freetv.fun/live/yun-nan-wei-shi-3.m3u8
云南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226444/index.m3u8
云南卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000011000031120&livemode=1&stbId=yu&mode=1&
云南卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000006000040019&livemode=1&stbId=yu&mode=1&
云南卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=yu&mode=1&
独家频道,#genre#
平壤中央电视台,https://streamer.nknews.org/tvhls/stream.m3u8
吉林延边卫视,https://srs.iyb983.cn/video/CYS/index.m3u8
铁岭新闻综合,https://live-play-tlrb.newaircloud.com/tlrb/3dc36395-a7a3-4855-9bd6-8d223cf9ac30.m3u8
数字频道,#genre#
山东教育,http://36.158.75.249:8088/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
乐游,http://36.158.75.249:8088/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0
法制天地,http://36.158.75.249:8088/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
测试一,http://36.158.75.249:8088/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
测试二,http://36.158.75.249:8088/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
游戏风云,http://36.158.75.249:8088/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
东方财经,http://36.158.75.249:8088/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
生活时尚,http://36.158.75.249:8088/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
中央气象,http://36.158.75.249:8088/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
劲爆体育,http://36.158.75.249:8088/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓,http://36.158.75.249:8088/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
书画,http://36.158.75.249:8088/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://36.158.75.249:8088/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://36.158.75.249:8088/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://36.158.75.249:8088/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
潇湘电影,http://36.158.75.249:8088/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧,http://36.158.75.249:8088/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
湖南爱晚,http://36.158.75.249:8088/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
湖南教育,http://36.158.75.249:8088/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://36.158.75.249:8088/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰时政,http://36.158.75.249:8088/tsfile/live/1077_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://113.195.9.171:85/tsfile/live/1102_1.m3u8?key=txiptv&playlive=0&authid=0
风云剧场,http://113.195.9.171:85/tsfile/live/1171_1.m3u8?key=txiptv&playlive=0&authid=0
风云足球,http://113.195.9.171:85/tsfile/live/1175_1.m3u8?key=txiptv&playlive=0&authid=0
风云音乐,http://113.195.9.171:85/tsfile/live/1106_1.m3u8?key=txiptv&playlive=0&authid=0
世界地理,http://113.195.9.171:85/tsfile/live/1107_1.m3u8?key=txiptv&playlive=0&authid=0
怀旧剧场,http://113.195.9.171:85/tsfile/live/1172_1.m3u8?key=txiptv&playlive=0&authid=0
兵器科技,http://113.195.9.171:85/tsfile/live/1104_1.m3u8?key=txiptv&playlive=0&authid=0
女性时尚,http://113.195.9.171:85/tsfile/live/1108_1.m3u8?key=txiptv&playlive=0&authid=0
梨园频道,http://113.234.201.199:9003/hls/62/index.m3u8
梨园频道,http://42.231.61.201:808/hls/30/index.m3u8
梨园频道,http://113.195.9.171:85/tsfile/live/1176_1.m3u8?key=txiptv&playlive=0&authid=0
梨园频道,http://42.231.30.47:808/hls/30/index.m3u8
梨园频道,http://42.231.63.122:808/hls/30/index.m3u8
游戏风云,http://171.127.85.230:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
武术世界,http://42.231.61.201:808/hls/31/index.m3u8
武术世界,http://113.195.9.171:85/tsfile/live/1111_1.m3u8?key=txiptv&playlive=0&authid=0
武术世界,http://42.231.30.47:808/hls/31/index.m3u8
武术世界,http://42.231.63.122:808/hls/31/index.m3u8
金鹰纪实,http://121.19.134.73:808/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://110.72.78.203:8181/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://42.231.30.47:808/hls/72/index.m3u8
金鹰纪实,http://42.231.63.122:808/hls/72/index.m3u8
发现之旅,http://61.161.61.153:9004/hls/82/index.m3u8
国学,http://42.231.30.47:808/hls/80/index.m3u8
国学,http://42.231.63.122:808/hls/80/index.m3u8
新动漫,http://171.127.85.230:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
新动漫,http://113.195.9.171:85/tsfile/live/1101_1.m3u8?key=txiptv&playlive=0&authid=0
文物宝库,http://42.231.61.201:808/hls/29/index.m3u8
文物宝库,http://42.231.30.47:808/hls/29/index.m3u8
文物宝库,http://42.231.63.122:808/hls/29/index.m3u8
快乐垂钓,http://113.195.9.171:85/tsfile/live/1099_1.m3u8?key=txiptv&playlive=0&authid=0
中国天气,http://113.195.9.171:85/tsfile/live/1090_1.m3u8?key=txiptv&playlive=0&authid=0
动漫秀场,http://171.127.85.230:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://61.161.61.153:9004/hls/84/index.m3u8
芜湖起飞,#genre#
芜湖新闻,https://live3.wuhunews.cn/channel3/sd/live.m3u8
各省卫视,#genre#
湖南导视,http://36.158.75.249:8088/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
邵阳综合,http://36.158.75.249:8088/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
邵阳公共,http://36.158.75.249:8088/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
武冈时政,http://36.158.75.249:8088/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
戏曲,http://36.158.75.249:8088/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
株洲综合,http://36.158.75.249:8088/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
衡阳综合,http://36.158.75.249:8088/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
郴州综合,http://36.158.75.249:8088/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
永州综合,http://36.158.75.249:8088/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
娄底综合,http://36.158.75.249:8088/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
常德综合,http://36.158.75.249:8088/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
张家界综合,http://36.158.75.249:8088/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
湘西综合,http://36.158.75.249:8088/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
怀化综合,http://36.158.75.249:8088/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
岳阳综合,http://36.158.75.249:8088/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
湘潭综合,http://36.158.75.249:8088/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
长沙新闻,http://36.158.75.249:8088/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
长沙政法,http://36.158.75.249:8088/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
湘西公共,http://36.158.75.249:8088/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
衡阳公共,http://36.158.75.249:8088/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
新邵综合,http://36.158.75.249:8088/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
邵阳县综合,http://36.158.75.249:8088/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0
隆回综合,http://36.158.75.249:8088/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
城步综合,http://36.158.75.249:8088/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
洞口综合,http://36.158.75.249:8088/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
新宁综合,http://36.158.75.249:8088/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0
邵东综合,http://36.158.75.249:8088/tsfile/live/1074_1.m3u8?key=txiptv&playlive=1&authid=0
海外频道,#genre#
凤凰中文,https://api.jqcykj.com/fh/?id=fhzw
凤凰香港,https://api.jqcykj.com/fh/?id=fhhk
凤凰资讯,https://api.jqcykj.com/fh/?id=fhzx
RT新闻,https://rt-rtd.rttv.com/live/rtnews/playlist.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
ช่อง,https://stream1.freetv.fun/14ab57c2f60a541dd8f75219ee88553faf0194f96019a9dd38b46f41e3ada1fc.m3u8
全国景区,#genre#
全国风景总览,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
黟县宏村南湖,https://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8?contentid=2820180516001
黟县西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8?contentid=2820180516001
黄山卧云峰,https://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8?contentid=2820180516001
黄山排云亭,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8?contentid=2820180516001
黄山西海大峡谷,https://gcalic.v.myalicdn.com/gc/hsxhdxg_1/index.m3u8?contentid=2820180516001
泰山迎客松,https://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8?contentid=2820180516001
泰山玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8?contentid=2820180516001
千佛山,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8?contentid=2820180516001
武夷山玉女峰,https://gcalic.v.myalicdn.com/gc/wysynf_1/index.m3u8?contentid=2820180516001
水长城镜头一,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8?contentid=2820180516001
水长城镜头二,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8?contentid=2820180516001
滨海新区2,https://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8?contentid=2820180516001
井冈山,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8?contentid=2820180516001
远眺万佛顶,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8?contentid=2820180516001
两江四案,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8?contentid=2820180516001
悬空寺全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8?contentid=2820180516001
火星基地,https://gcalic.v.myalicdn.com/gc/mdjxxdsb_1/index.m3u8?contentid=2820180516001
白头叶猴保护区,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8?contentid=2820180516001
黟县宏村月沼,https://gctxyc.liveplay.myqcloud.com/gc/yxhcyz_1/index.m3u8?contentid=2820180516001
婺源江岭1,https://gctxyc.liveplay.myqcloud.com/gc/wygjt1_1/index.m3u8?contentid=2820180516001
黄山始信峰,https://gctxyc.liveplay.myqcloud.com/gc/hssxf_1/index.m3u8?contentid=2820180516001
泰山主峰,https://gctxyc.liveplay.myqcloud.com/gc/taishan01_1/index.m3u8?contentid=2820180516001
泰山大观峰,https://gctxyc.liveplay.myqcloud.com/gc/taishan03_1/index.m3u8?contentid=2820180516001
印象大红袍,https://gctxyc.liveplay.myqcloud.com/gc/wysyxdhp_1/index.m3u8?contentid=2820180516001
武夷山大红袍茶园,https://gctxyc.liveplay.myqcloud.com/gc/wysdhpcy_1/index.m3u8?contentid=2820180516001
张家界将军列队,https://gctxyc.liveplay.myqcloud.com/gc/zjjjjdl_1/index.m3u8?contentid=2820180516001
峨眉云海日出,https://gctxyc.liveplay.myqcloud.com/gc/emsarm_1/index.m3u8?contentid=2820180516001
贡嘎雪山,https://gctxyc.liveplay.myqcloud.com/gc/emsyh_1/index.m3u8?contentid=2820180516001
天涯鸟瞰,https://gctxyc.liveplay.myqcloud.com/gc/tyhjtynl_1/index.m3u8?contentid=2820180516001
天涯石,https://gctxyc.liveplay.myqcloud.com/gc/tyhjtys_1/index.m3u8?contentid=2820180516001
南天一柱,https://gctxyc.liveplay.myqcloud.com/gc/tyhjntyz_1/index.m3u8?contentid=2820180516001
雪乡梦幻家园,https://gctxyc.liveplay.myqcloud.com/gc/mdjxxmhjyxj_1/index.m3u8?contentid=2820180516001
嘉峪关长城,https://gctxyc.liveplay.myqcloud.com/gc/jyg04_1/index.m3u8?contentid=2820180516001
金山,https://gcalic.v.myalicdn.com/gc/bsszjs_1/index.m3u8?contentid=2820180516001
